Timestamp,Pitch,Q,Roll,DegC,Conductivity,Turbidity,mg/L,uM,Level,Dayofweek,Hourofday,Month,,
2017-08-20T04:00:00,0.153083333,-44.18175,0.038416667,22.61272727,2060.03,4.55,0.203,14.5,10.1025,6,4,8,,
2017-08-20T08:00:00,0.1487,33.14005,0.0402,26.8305,3980.92,3.935,0.213,15.2,10.51666667,6,8,8,,
2017-08-20T12:00:00,0.13855,-40.627425,0.041,28.97736842,2624.685,6.8775,0.2005,14.3,9.5125,6,12,8,,
2017-08-20T16:00:00,0.1284,-114.3949,0.0418,26.35666667,1268.45,9.82,0.188,13.4,10.02333333,6,16,8,,
2017-08-20T20:00:00,0.130708333,18.48304167,0.034583333,23.60380952,30579.9,12.45,0.5625,40.1,11.35291667,6,20,8,,
2017-08-21T00:00:00,0.136916667,80.617,0.04225,22.39333333,6733.115,6.34,0.2545,18.15,10.14208333,0,0,8,,
2017-08-21T04:00:00,0.155555556,-48.64566667,0.037333333,21.474,1766.34,4.84,0.206,14.7,9.981666667,0,4,8,,
2017-08-21T08:00:00,0.149875,20.673125,0.04,23.89526316,4561.98,4.575,0.2225,15.95,10.715,0,8,8,,
2017-08-21T12:00:00,0.14,51.466,0.06,26.73380952,1147.2,3.94,0.193,13.8,9.674166667,0,12,8,,
2017-08-21T16:00:00,0.133714286,-104.058,0.040428571,25.3947619,851.62,4.11,0.195,13.9,9.777083333,0,16,8,,
2017-08-21T20:00:00,0.132625,-19.29508333,0.033625,22.263,25596.55,11.715,0.4895,34.9,11.34041667,0,20,8,,
2017-08-22T00:00:00,0.141533333,87.0704,0.0378,19.61166667,8624.815,6.845,0.277,19.75,10.34125,1,0,8,,
2017-08-22T04:00:00,0.17,-33.9648,0.0374,17.96947368,1254.86,3.18,0.201,14.4,9.823333333,1,4,8,,
2017-08-22T08:00:00,0.154541667,6.048208333,0.03975,24.75857143,3560.535,4.585,0.217,15.5,10.7325,1,8,8,,
2017-08-22T12:00:00,0.1534,52.4946,0.0466,29.93590909,1565.43,2.85,0.194,13.8,9.82125,1,12,8,,
2017-08-22T16:00:00,0.12425,-80.65575,0.04175,26.65421053,8360.53,6.045,0.27325,19.475,9.628333333,1,16,8,,
2017-08-22T20:00:00,0.133833333,-39.436875,0.04,23.55714286,15155.63,9.24,0.3525,25.15,11.18583333,1,20,8,,
2017-08-23T00:00:00,0.140555556,82.86205556,0.042777778,21.425,8913.685,4.89,0.2755,19.65,10.46541667,2,0,8,,
2017-08-23T04:00:00,0.17,-31.477,0.037,20.57761905,5959.055,4.0225,0.23975,17.1,9.740833333,2,4,8,,
2017-08-23T08:00:00,0.154875,-7.119458333,0.039875,25.127,3004.425,3.155,0.204,14.55,10.68,2,8,8,,
2017-08-23T12:00:00,0.154888889,53.55333333,0.042666667,29.84916667,1191.285,2.92,0.183,13.05,10.00583333,2,12,8,,
2017-08-23T16:00:00,0.145965278,0.1283125,0.041625,27.23368421,5475.775,4.855,0.23325,16.625,9.548333333,2,16,8,,
2017-08-23T20:00:00,0.137041667,-53.29670833,0.040583333,24.048,9760.265,6.79,0.2835,20.2,10.92,2,20,8,,
2017-08-24T00:00:00,0.1436,76.5744,0.0417,22.15791667,9056.555,3.85,0.2725,19.45,10.55041667,3,0,8,,
2017-08-24T04:00:00,0.151277273,32.36851818,0.040622727,20.18789474,5388.055,3.3825,0.23,16.425,9.71375,3,4,8,,
2017-08-24T08:00:00,0.158954545,-11.83736364,0.039545455,25.601,1719.555,2.915,0.1875,13.4,10.49291667,3,8,8,,
2017-08-24T12:00:00,0.155,43.49341667,0.042416667,30.52130435,1064.38,2.48,0.1765,12.6,10.13958333,3,12,8,,
2017-08-24T16:00:00,0.147543478,-0.793987319,0.041621377,27.50285714,3027.45,3.2675,0.1995,14.25,9.600416667,3,16,8,,
2017-08-24T20:00:00,0.140086957,-45.0813913,0.040826087,23.91761905,4990.52,4.055,0.2225,15.9,10.71375,3,20,8,,
2017-08-25T00:00:00,0.145227273,63.07972727,0.040136364,21.1926087,8427.36,2.86,0.2615,18.65,10.60166667,4,0,8,,
2017-08-25T04:00:00,0.154280303,24.5727803,0.039901515,19.78578947,613.66,2.93,0.179,12.8,9.730833333,4,4,8,,
2017-08-25T08:00:00,0.163333333,-13.93416667,0.039666667,24.69318182,836.085,2.325,0.174,12.45,10.29958333,4,8,8,,
2017-08-25T12:00:00,0.158631579,29.40536842,0.042421053,29.4995,1131.6,1.99,0.171,12.25,10.32791667,4,12,8,,
2017-08-25T16:00:00,0.154172932,1.561184211,0.04302005,27.04142857,208.58,1.74,0.172,12.3,9.7775,4,16,8,,
2017-08-25T20:00:00,0.149714286,-26.283,0.043619048,23.68,1422.14,2.42,0.182,13,10.46083333,4,20,8,,
2017-08-26T00:00:00,0.1505,34.62220833,0.041916667,21.04315789,4415.365,2.34,0.21,14.95,10.56833333,5,0,8,,
2017-08-26T04:00:00,0.1435,33.519,0.05,20.088125,325.48,2.1,0.18,12.8,9.847083333,5,4,8,,
2017-08-26T08:00:00,0.165692308,-12.04230769,0.042923077,24.83111111,223.455,2.83,0.176,12.55,10.11208333,5,8,8,,
2017-08-26T12:00:00,0.160875,10.98233333,0.043666667,28.15416667,1131.225,2.27,0.178,12.75,10.39958333,5,12,8,,
2017-08-26T16:00:00,0.156666667,17.85866667,0.045,26.11,148.705,1.695,0.177,12.65,10.02208333,5,16,8,,
2017-08-26T20:00:00,0.165210526,-6.603263158,0.045631579,24.343125,1039.875,1.835,0.187,13.35,10.28375,5,20,8,,
2017-08-27T00:00:00,0.163,33.32904167,0.043833333,23.22357143,4109.08,1.605,0.216,15.4,10.51333333,6,0,8,,
2017-08-27T04:00:00,0.162,32.09014286,0.044571429,22.12142857,388.19,1.95,0.186,13.3,10.00166667,6,4,8,,
2017-08-27T08:00:00,0.17,-8.598666667,0.049,26.23333333,181.86,2.02,0.179,12.8,9.955833333,6,8,8,,
2017-08-27T12:00:00,0.169333333,7.926208333,0.04975,28.50777778,1797.105,1.795,0.192,13.7,10.345,6,12,8,,
2017-08-27T16:00:00,0.167333333,33.36829167,0.044583333,27.10222222,3906.09,1.825,0.219,15.6,10.27708333,6,16,8,,
2017-08-27T20:00:00,0.169833333,8.69525,0.0405,23.52166667,383.23,1.805,0.191,13.65,10.17791667,6,20,8,,
2017-08-28T00:00:00,0.170791667,23.08975,0.042791667,21.49142857,1050.145,1.6,0.1985,14.2,10.32291667,0,0,8,,
2017-08-28T04:00:00,0.169166667,54.94008333,0.041916667,19.66642857,1894.39,1.525,0.2065,14.75,10.09041667,0,4,8,,
2017-08-28T08:00:00,0.168289216,22.77204167,0.045546569,24.475,441.745,1.385,0.191,13.65,9.825416667,0,8,8,,
2017-08-28T12:00:00,0.167411765,-9.396,0.049176471,29.12666667,2098.565,2.355,0.199,14.2,10.20208333,0,12,8,,
2017-08-28T16:00:00,0.161458333,29.162375,0.047375,26.96222222,8489.14,1.525,0.2745,19.6,10.4675,0,16,8,,
2017-08-28T20:00:00,0.1615,55.86085714,0.042571429,24.11,3247.12,1.465,0.217,15.55,10.14208333,0,20,8,,
2017-08-29T00:00:00,0.169769231,6.060153846,0.046615385,21.61125,1313.78,1.505,0.1975,14.1,10.11666667,1,0,8,,
2017-08-29T04:00:00,0.169411765,43.16588235,0.043588235,20.091,6163.045,1.405,0.2535,18.1,10.16208333,1,4,8,,
2017-08-29T08:00:00,0.165761438,14.70894118,0.046794118,24.42777778,2178.19,1.14,0.2,14.3,9.8025,1,8,8,,
2017-08-29T12:00:00,0.162111111,-13.748,0.05,29.189,5098.34,2.23,0.231,16.5,10.0075,1,12,8,,
2017-08-29T16:00:00,0.159083333,7.856541667,0.049333333,27.39692308,13151.9,1.775,0.334,23.8,10.575,1,16,8,,
2017-08-29T20:00:00,0.158266667,65.4638,0.046733333,24.55111111,8587.255,1.885,0.2785,19.85,10.20416667,1,20,8,,
2017-08-30T00:00:00,0.173,-3.498,0.05,21.90727273,865.895,1.465,0.1855,13.25,9.942916667,2,0,8,,
2017-08-30T04:00:00,0.170086957,23.94308696,0.045826087,20.58714286,4181.43,1.695,0.224,16,10.21333333,2,4,8,,
2017-08-30T08:00:00,0.168793478,-0.314331522,0.052913043,25.09,1712.6,1.39,0.185,13.2,9.814166667,2,8,8,,
2017-08-30T12:00:00,0.1675,-24.57175,0.06,29.39117647,2438.203333,2.11,0.199,14.23333333,9.829166667,2,12,8,,
2017-08-30T16:00:00,0.157458333,-13.75145833,0.050166667,27.91066667,16188.75,2.525,0.369,26.35,10.65125,2,16,8,,
2017-08-30T20:00:00,0.153388889,43.42133333,0.0445,23.91208333,8424.01,2.155,0.271,19.35,10.32708333,2,20,8,,
2017-08-31T00:00:00,0.161194444,25.61982576,0.043318182,21.2,747.63,1.72,0.185,13.2,9.827916667,3,0,8,,
2017-08-31T04:00:00,0.169,7.818318182,0.042136364,20.60571429,3067.185,2.15,0.211,15.05,10.26666667,3,4,8,,
2017-08-31T08:00:00,0.1674,19.2234,0.045,25.61117647,617.01,2.25,0.173,12.3,9.910833333,3,8,8,,
2017-08-31T12:00:00,0.161741667,-3.3054875,0.0463125,29.43529412,396.11,3.36,0.172,12.3,9.706666667,3,12,8,,
2017-08-31T16:00:00,0.156083333,-25.834375,0.047625,27.99882353,12499.99333,2.983333333,0.316666667,22.6,10.67,3,16,8,,
2017-08-31T20:00:00,0.151285714,30.47838095,0.04352381,25.12636364,10073.42,2.645,0.2855,20.4,10.47875,3,20,8,,
2017-09-01T00:00:00,0.158667857,15.15841548,0.042236905,22.702,803.355,2.18,0.18,12.85,9.804583333,4,0,9,,
2017-09-01T04:00:00,0.16605,-0.16155,0.04095,22.40357143,2364.793333,1.94,0.194666667,13.9,10.30625,4,4,9,,
2017-09-01T08:00:00,0.1625,21.0695,0.042875,24.15952381,472.835,1.96,0.171,12.2,9.982916667,4,8,9,,
2017-09-01T12:00:00,0.156613636,-9.986681818,0.044892045,28.530625,5559.3975,2.716666667,0.23,16.41666667,9.577083333,4,12,9,,
2017-09-01T16:00:00,0.150727273,-41.04286364,0.046909091,27.57238095,10645.96,3.473333333,0.289,20.63333333,10.62625,4,16,9,,
2017-09-01T20:00:00,0.14875,43.45641667,0.041958333,25.24136364,11800.63,2.64,0.304,21.7,10.625,4,20,9,,
2017-09-02T00:00:00,0.155322368,17.39144518,0.041742325,23.93411765,1802.97,2.75,0.185,13.2,9.79125,5,0,9,,
2017-09-02T04:00:00,0.161894737,-8.673526316,0.041526316,23.34473684,2459.31,1.94,0.193333333,13.83333333,10.31625,5,4,9,,
2017-09-02T08:00:00,0.1585,24.65566667,0.046,27.52782609,797.285,1.8,0.173,12.35,10.07875,5,8,9,,
2017-09-02T12:00:00,0.15475,-15.12658772,0.045526316,29.035,4816.3125,2.851666667,0.220833333,15.75833333,9.503333333,5,12,9,,
2017-09-02T16:00:00,0.151,-54.90884211,0.045052632,26.99086957,8835.34,3.903333333,0.268666667,19.16666667,10.55166667,5,16,9,,
2017-09-02T20:00:00,0.14825,52.03083333,0.040291667,24.72761905,14203.475,3.51,0.335,23.9,10.73583333,5,20,9,,
2017-09-03T00:00:00,0.14,47.68,0.053,22.99894737,2151.62,3.49,0.194,13.8,9.76875,6,0,9,,
2017-09-03T04:00:00,0.162176471,-17.71011765,0.040588235,22.07809524,2285.646667,2.26,0.200333333,14.3,10.26583333,6,4,9,,
2017-09-03T08:00:00,0.158866667,26.59493333,0.043666667,26.8,1410.23,3.68,0.188,13.4,10.21083333,6,8,9,,
2017-09-03T12:00:00,0.154933333,-19.65647083,0.043083333,28.17833333,3997.781667,4.913333333,0.2185,15.6,9.449583333,6,12,9,,
2017-09-03T16:00:00,0.151,-65.907875,0.0425,26.95666667,6585.333333,6.146666667,0.249,17.8,10.37541667,6,16,9,,
2017-09-03T20:00:00,0.148375,40.24858333,0.038625,24.858,17267.8,3.7,0.3775,26.95,10.8675,6,20,9,,
2017-09-04T00:00:00,0.14425,48.77025,0.04675,23.5295,2024.695,3.275,0.2005,14.3,9.806666667,0,0,9,,
2017-09-04T04:00:00,0.163071429,-25.37985714,0.0385,21.6175,2082.443333,2.38,0.199333333,14.2,10.18833333,0,4,9,,
2017-09-04T08:00:00,0.159647059,27.33264706,0.040058824,27.3547619,2016.71,2.16,0.193,13.8,10.33083333,0,8,9,,
2017-09-04T12:00:00,0.141323529,-24.25998416,0.042452489,30.39555556,4430.59,4.81,0.219,15.65,9.45375,0,12,9,,
2017-09-04T16:00:00,0.123,-75.85261538,0.044846154,27.665,6844.47,7.46,0.245,17.5,10.19333333,0,16,9,,
2017-09-04T20:00:00,0.139333333,37.94604167,0.0405,23.1315,19910.35,4.085,0.4145,29.55,10.95333333,0,20,9,,
2017-09-05T00:00:00,0.139,52.68916667,0.042166667,20.62,2612.705,3.5,0.1995,14.25,9.855833333,1,0,9,,
2017-09-05T04:00:00,0.163090909,-30.98627273,0.040272727,18.53590909,2583.57,3.29,0.1995,14.3,10.04083333,1,4,9,,
2017-09-05T08:00:00,0.1532,24.0178,0.04125,25.64714286,3614.655,2.43,0.204,14.55,10.43333333,1,8,9,,
2017-09-05T12:00:00,0.1339,-25.13225,0.043525,30.42833333,642.47,3.41,0.172,12.3,9.512916667,1,12,9,,
2017-09-05T16:00:00,0.1146,-74.2823,0.0458,27.73826087,4004.605,6.805,0.2085,14.9,9.97,1,16,9,,
2017-09-05T20:00:00,0.13225,22.38175,0.041333333,23.439,22230.55,4.53,0.4425,31.6,10.9825,1,20,9,,
2017-09-06T00:00:00,0.137714286,55.73528571,0.039,20.04130435,3878.115,3.875,0.2095,14.9,9.920833333,2,0,9,,
2017-09-06T04:00:00,0.1625,-40.3135,0.03925,18.25,1896.82,2.865,0.19,13.55,9.89625,2,4,9,,
2017-09-06T08:00:00,0.148625,16.87541667,0.042625,25.1025,5147.965,3,0.2095,15,10.54875,2,8,9,,
2017-09-06T12:00:00,0.132241071,-30.36314881,0.043169643,30.30684211,1241.99,1.71,0.171,12.2,9.62,2,12,9,,
2017-09-06T16:00:00,0.115857143,-77.60171429,0.043714286,27.44571429,3930.48,12.79,0.186,13.3,9.77375,2,16,9,,
2017-09-06T20:00:00,0.132583333,4.750416667,0.041916667,23.959,23448.85,5.945,0.4255,30.35,10.98375,2,20,9,,
2017-09-07T00:00:00,0.1379,58.2615,0.0424,20.69666667,5242.995,3.94,0.214,15.2,10.02666667,3,0,9,,
2017-09-07T04:00:00,0.165,-42.6375,0.04,19.42,2245.87,3.9,0.187,13.3,9.745,3,4,9,,
2017-09-07T08:00:00,0.153333333,4.246791667,0.040791667,25.883,5703.89,3.56,0.2085,14.9,10.61375,3,8,9,,
2017-09-07T12:00:00,0.1475,42.60325,0.0515,30.28318182,2068.34,2.22,0.174,12.4,9.766666667,3,12,9,,
2017-09-07T16:00:00,0.124333333,-68.54066667,0.04,27.4845,1809.65,5.09,0.17,12.1,9.618333333,3,16,9,,
2017-09-07T20:00:00,0.137958333,-10.59079167,0.042958333,24.41052632,17116.6,5.87,0.3395,24.25,10.88625,3,20,9,,
2017-09-08T00:00:00,0.140416667,56.41341667,0.042416667,22.20166667,5769.065,3.055,0.2145,15.35,10.12041667,4,0,9,,
2017-09-08T04:00:00,0.1478125,24.92035417,0.041395833,20.83842105,1272.26,2.95,0.181,12.9,9.625416667,4,4,9,,
2017-09-08T08:00:00,0.155208333,-6.572708333,0.040375,25.834,5735.8,3.23,0.207,14.8,10.57708333,4,8,9,,
2017-09-08T12:00:00,0.15,43.664375,0.04425,29.98916667,2066.285,2.03,0.1745,12.45,9.945416667,4,12,9,,
2017-09-08T16:00:00,0.123,-48.601,0.04,27.58555556,1060.67,2.58,0.176,12.5,9.560833333,4,16,9,,
2017-09-08T20:00:00,0.139833333,-20.040125,0.043416667,24.84238095,10654.15,4.655,0.257,18.35,10.73875,4,20,9,,
2017-09-09T00:00:00,0.142785714,52.90357143,0.042785714,22.75666667,4213.016667,2.443333333,0.203666667,14.53333333,10.21791667,5,0,9,,
2017-09-09T04:00:00,0.149442857,18.01543571,0.041767857,21.81380952,3990.000833,2.614166667,0.198583333,14.16666667,9.557083333,5,4,9,,
2017-09-09T08:00:00,0.1561,-16.8727,0.04075,25.52210526,3766.985,2.785,0.1935,13.8,10.43458333,5,8,9,,
2017-09-09T12:00:00,0.149642857,31.9155,0.045214286,30.04217391,2101.766667,2.3,0.178666667,12.76666667,10.16375,5,12,9,,
2017-09-09T16:00:00,0.149892857,2.606630952,0.045511905,27.7625,408.07,2.26,0.179,12.8,9.606666667,5,16,9,,
2017-09-09T20:00:00,0.150142857,-26.7022381,0.045809524,24.79842105,5538.065,3.855,0.209,14.95,10.51875,5,20,9,,
2017-09-10T00:00:00,0.148058824,37.10394118,0.043705882,22.80409091,4204.913333,2.206666667,0.202333333,14.46666667,10.30666667,6,0,9,,
2017-09-10T04:00:00,0.155496078,6.858603922,0.045886275,21.504375,2921.826667,2.473333333,0.194416667,13.90833333,9.578333333,6,4,9,,
2017-09-10T08:00:00,0.162933333,-23.38673333,0.048066667,25.1785,1638.74,2.74,0.1865,13.35,10.20541667,6,8,9,,
2017-09-10T12:00:00,0.16005,26.6076,0.04765,29.64947368,2875.433333,1.9,0.185333333,13.23333333,10.34875,6,12,9,,
2017-09-10T16:00:00,0.158636111,4.781661111,0.047852778,27.72642857,347.1,1.31,0.17,12.2,9.755833333,6,16,9,,
2017-09-10T20:00:00,0.157222222,-17.04427778,0.048055556,24.7775,2045.125,2.04,0.1845,13.15,10.2725,6,20,9,,
2017-09-11T00:00:00,0.15565,28.1702,0.0459,23.14,2796.956667,1.693333333,0.192333333,13.7,10.34208333,0,0,9,,
2017-09-11T04:00:00,0.162825,2.921957143,0.04795,22.34066667,224.06,1.59,0.181,13,9.677083333,0,4,9,,
2017-09-11T08:00:00,0.17,-22.32628571,0.05,25.21136364,976.01,1.56,0.181,12.9,9.935833333,0,8,9,,
2017-09-11T12:00:00,0.16325,15.947,0.050041667,29.65583333,4739.32,1.876666667,0.205666667,14.66666667,10.47583333,0,12,9,,
2017-09-11T16:00:00,0.161,21.79077778,0.048888889,28.22,649.2933333,1.303333333,0.175666667,12.5,10.03791667,0,16,9,,
2017-09-11T20:00:00,0.168909091,-4.515090909,0.049454545,25.65357143,325.765,1.735,0.1745,12.5,10.07083333,0,20,9,,
2017-09-12T00:00:00,0.16775,19.02658333,0.048041667,23.786,2157.82,1.493333333,0.189,13.5,10.30083333,1,0,9,,
2017-09-12T04:00:00,0.159,22.41766667,0.056666667,22.828,292.125,2.195,0.179,12.8,9.864166667,1,4,9,,
2017-09-12T08:00:00,0.161295455,4.290378788,0.053401515,28.26428571,3821.680833,2.045833333,0.207166667,14.8,9.679583333,1,8,9,,
2017-09-12T12:00:00,0.163590909,-13.83690909,0.050136364,30.369375,7351.236667,1.896666667,0.235333333,16.8,10.41375,1,12,9,,
2017-09-12T16:00:00,0.157956522,30.37043478,0.046869565,27.730625,7607.516667,1.413333333,0.24,17.13333333,10.39416667,1,16,9,,
2017-09-12T20:00:00,0.163763975,16.68553882,0.048220497,25.76,606.22,1.06,0.1775,12.7,9.942916667,1,20,9,,
2017-09-13T00:00:00,0.169571429,3.000642857,0.049571429,23.609,626.4966667,1.346666667,0.177,12.63333333,10.1125,2,0,9,,
2017-09-13T04:00:00,0.166363636,29.68163636,0.051545455,22.65642857,903.52,0.93,0.1815,12.95,10.04041667,2,4,9,,
2017-09-13T08:00:00,0.16398951,-6.053681818,0.051618881,26.96142857,5025.81,1.8575,0.218,15.55,9.549583333,2,8,9,,
2017-09-13T12:00:00,0.161615385,-41.789,0.051692308,30.21478261,9148.1,2.785,0.2545,18.15,10.14875,2,12,9,,
2017-09-13T16:00:00,0.151375,21.95791667,0.047666667,28.06133333,18355.4,1.8,0.363666667,25.96666667,10.71416667,2,16,9,,
2017-09-13T20:00:00,0.149111111,51.49988889,0.048222222,26.73736842,4341.615,1.44,0.208,14.85,10.01083333,2,20,9,,
2017-09-14T00:00:00,0.1635,-17.129,0.0435,25.52733333,1151.69,1.24,0.179,12.8,9.839583333,3,0,9,,
2017-09-14T04:00:00,0.158947368,21.74615789,0.047578947,24.82933333,3053.053333,1.276666667,0.196333333,14,10.19666667,3,4,9,,
2017-09-14T08:00:00,0.156140351,-12.93683772,0.053539474,29.09222222,3079.321667,2.028333333,0.187666667,13.4,9.60375,3,8,9,,
2017-09-14T12:00:00,0.153333333,-47.61983333,0.0595,31.22619048,3105.59,2.78,0.179,12.8,9.775416667,3,12,9,,
2017-09-14T16:00:00,0.142041667,-6.24925,0.046791667,28.45736842,23683.2,3.313333333,0.432,30.86666667,10.87875,3,16,9,,
2017-09-14T20:00:00,0.1385,70.77178571,0.044,25.55041667,8705.875,2.125,0.252,18,10.21,3,20,9,,
2017-09-15T00:00:00,0.14627381,36.39817857,0.043571429,23.46944444,6527.100833,1.925833333,0.226666667,16.18333333,9.64125,4,0,9,,
2017-09-15T04:00:00,0.154047619,2.024571429,0.043142857,22.952,4348.326667,1.726666667,0.201333333,14.36666667,10.30083333,4,4,9,,
2017-09-15T08:00:00,0.145333333,20.75466667,0.043333333,24.999,1219,1.68,0.172,12.3,9.795416667,4,8,9,,
2017-09-15T12:00:00,0.153,-53.783,0.043,27.20684211,800.38,2.08,0.165,11.8,9.535833333,4,12,9,,
2017-09-15T16:00:00,0.146416667,-55.8835,0.0435,26.91789474,22577.31333,6.526666667,0.413333333,29.5,10.9025,4,16,9,,
2017-09-15T20:00:00,0.14565,43.62615,0.04165,24.5575,16506.31,3.21,0.342,24.4,10.54666667,4,20,9,,
2017-09-16T00:00:00,0.149825,12.83636447,0.040903947,23.79473684,3103.09,3.19,0.195,13.9,9.635416667,5,0,9,,
2017-09-16T04:00:00,0.154,-17.95342105,0.040157895,23.0652381,6597,2.383333333,0.229,16.33333333,10.41875,5,4,9,,
2017-09-16T08:00:00,0.149083333,28.76266667,0.044666667,26.53833333,2713.75,2.605,0.192,13.75,10.0775,5,8,9,,
2017-09-16T12:00:00,0.137684524,-30.035,0.044142857,29.89647059,10635.69167,6.1375,0.283833333,20.275,9.425833333,5,12,9,,
2017-09-16T16:00:00,0.126285714,-88.83266667,0.043619048,28.02714286,18557.63333,9.67,0.375666667,26.8,10.77666667,5,16,9,,
2017-09-16T20:00:00,0.136458333,55.821125,0.03925,24.47272727,24521.35,3.505,0.4505,32.15,10.88,5,20,9,,
2017-09-17T00:00:00,0.11,36.937,0.07,22.726,6256.58,3.7,0.232,16.6,9.690416667,6,0,9,,
2017-09-17T04:00:00,0.150375,-40.8363125,0.037,22.23772727,7612.873333,3.106666667,0.248333333,17.73333333,10.35708333,6,4,9,,
2017-09-17T08:00:00,0.146352941,38.14641176,0.041058824,26.59,5674.305,4.6,0.2265,16.15,10.35416667,6,8,9,,
2017-09-17T12:00:00,0.137176471,-32.637,0.040529412,29.67315789,9714.0875,7.32,0.272583333,19.44166667,9.448333333,6,12,9,,
2017-09-17T16:00:00,0.128,-103.4204118,0.04,28.21916667,13753.87,10.04,0.318666667,22.73333333,10.53625,6,16,9,,
2017-09-17T20:00:00,0.132416667,36.553,0.035375,25.581,32962.3,5.03,0.5625,40.2,11.12791667,6,20,9,,
2017-09-18T00:00:00,0.1346,62.8784,0.042,24.09,7606.305,5.535,0.2485,17.75,9.822083333,0,0,9,,
2017-09-18T04:00:00,0.146928571,-51.35735714,0.037071429,23.63869565,8982.34,4.52,0.2625,18.75,10.21041667,0,4,9,,
2017-09-18T08:00:00,0.141727273,31.63895455,0.0395,26.73333333,10106.23,4.33,0.2755,19.7,10.60666667,0,8,9,,
2017-09-18T12:00:00,0.138786713,-36.0999458,0.038826923,28.2625,2845.3,14.53,0.19,13.5,9.54875,0,12,9,,
2017-09-18T16:00:00,0.135846154,-103.8388462,0.038153846,26.53708333,14001.66,14.575,0.321,22.9,10.23833333,0,16,9,,
2017-09-18T20:00:00,0.131708333,31.01458333,0.032125,24.96571429,33777.05,7.57,0.5715,40.85,11.23833333,0,20,9,,
2017-09-19T00:00:00,0.140666667,77.24355556,0.040777778,24.66590909,9313.835,6.56,0.2705,19.35,10.00625,1,0,9,,
2017-09-19T04:00:00,0.150692308,-40.48876923,0.036769231,24.544,3981.925,7.5,0.204,14.55,10.16708333,1,4,9,,
2017-09-19T08:00:00,0.151791667,68.59179167,0.038625,25.15142857,3291.55,11.2,0.234,16.7,10.89291667,1,8,9,,
2017-09-19T12:00:00,0.162166667,91.90066667,0.0445,25.57842105,581.98,18.12,0.3385,24.2,9.935,1,12,9,,
2017-09-19T16:00:00,0.161923077,-68.08769231,0.040230769,24.0785,618.915,15.82,0.626,44.65,10.23208333,1,16,9,,
2017-09-19T20:00:00,0.152541667,28.62291667,0.035,23.67473684,1295.97,17.765,0.4685,33.5,11.29291667,1,20,9,,
2017-09-20T00:00:00,0.164153846,103.0176923,0.040769231,23.54636364,291.08,12.45666667,0.535333333,38.2,10.225,2,0,9,,
2017-09-20T04:00:00,0.1703,-19.8575,0.04,23.07315789,223.46,7.2,0.39,27.85,10.05541667,2,4,9,,
2017-09-20T08:00:00,0.164,38.95891304,0.040652174,26.7705,312.06,6.69,0.4145,29.55,10.87458333,2,8,9,,
2017-09-20T12:00:00,0.169428571,75.02642857,0.046571429,30.05190476,122.555,6.125,0.2635,18.85,9.945416667,2,12,9,,
2017-09-20T16:00:00,0.136,-57.86011111,0.046555556,27.96,341.44,3.61,0.206,14.7,9.966666667,2,16,9,,
2017-09-20T20:00:00,0.148375,3.87,0.042208333,25.5175,842.59,7.05,0.259666667,18.53333333,11.13166667,2,20,9,,
2017-09-21T00:00:00,0.15775,84.81483333,0.044333333,23.59208333,266.665,4.095,0.2,14.25,10.16625,3,0,9,,
2017-09-21T04:00:00,0.169,-35.825,0.0405,22.43722222,274.44,2.89,0.181,13,9.8225,3,4,9,,
2017-09-21T08:00:00,0.160875,4.19325,0.042291667,28.544,449.3,2.926666667,0.175,12.5,10.7675,3,8,9,,
2017-09-21T12:00:00,0.161111111,54.99544444,0.047,31.14391304,163.505,2.495,0.1805,12.9,9.990833333,3,12,9,,
2017-09-21T16:00:00,0.1298,-51.819,0.0424,27.96631579,330.2,2.69,0.178,12.7,9.7825,3,16,9,,
2017-09-21T20:00:00,0.147375,-11.165,0.045583333,25.6515,1279.88,4.6,0.197,14.1,10.90208333,3,20,9,,
2017-09-22T00:00:00,0.1525,63.06591667,0.046416667,24.36791667,354.23,2.765,0.194,13.85,10.14416667,4,0,9,,
2017-09-22T04:00:00,0.17,-29.8585,0.04,23.52888889,299.94,2.39,0.206,14.7,9.6925,4,4,9,,
2017-09-22T08:00:00,0.1615,-8.467083333,0.045583333,28.44238095,728.67,3.04,0.203,14.5,10.6375,4,8,9,,
2017-09-22T12:00:00,0.1615,42.87591667,0.05025,30.70434783,274.175,1.745,0.208,14.85,10.10458333,4,12,9,,
2017-09-22T16:00:00,0.14,-31.7315,0.0465,28.00666667,278.88,2.06,0.205,14.6,9.733333333,4,16,9,,
2017-09-22T20:00:00,0.149291667,-11.12279167,0.0495,25.4345,1070.006667,2.666666667,0.217333333,15.53333333,10.65083333,4,20,9,,
2017-09-23T00:00:00,0.155833333,44.19733333,0.047916667,23.99454545,296.21,2.005,0.2135,15.25,10.13375,5,0,9,,
2017-09-23T04:00:00,0.159797619,16.38761905,0.047482143,22.91736842,547.6566667,2.205833333,0.215416667,15.39166667,9.60875,5,4,9,,
2017-09-23T08:00:00,0.163761905,-11.42209524,0.047047619,27.03823529,799.1033333,2.406666667,0.217333333,15.53333333,10.42625,5,8,9,,
2017-09-23T12:00:00,0.1596875,30.5696875,0.0544375,29.86333333,366.745,1.66,0.2115,15.1,10.21875,5,12,9,,
